Content type text/csv cannot be simplified to markdown, but here is the raw content:
Contents of https://barttorvik.com/2026_team_results.csv:
rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,adjt
94,Xavier,BE,15-18,117.25816547068348,61,109.28725929753436,187,0.6920199082611059,94,15.0,18.0,6.0,14.0,6-14,0.7162552454721115,0.5393866233015426,0.7996495209740297,0.7162552454721115,0.5393866233015426,0.7996495209740297,0.6815881219053351,0.7940091251156646,113.68575334428982,102.85191514076412,113.68575334428982,102.85191514076412,117.27230154134865,110.66098596550621,113.03111353005045,107.58392084853182,0.6383031914596968,12.0,0.022371202790456346,1567.0,1695.0,1443.8,1.0853303781687214,1.1739853165258347,0.0,0.3,-4.968810340079784,98,119,70.31057570990048
95,Wyoming,MWC,18-14,115.10153041435379,78,107.37695957810325,145,0.6897376960989552,95,18.309455958769078,14.69054404123092,9.0,11.0,9-11,0.5651864987788904,0.37228376089862203,0.666676005288554,0.5718857630623488,0.37228376089862203,0.666676005288554,0.7833812625476523,0.8756620342013527,111.66627547645027,107.51197690025214,111.70070143929915,107.29885590509717,114.69031467376124,108.8720435412187,112.87960766195272,106.23248746536989,0.667734525632408,7.0,-0.01751486159784943,1430.0,1473.0,1300.4875,1.099587654629514,1.132652178509982,0.0,0.45,-5.33149452773625,106,223,66.0504188782856
96,Cal Baptist,WAC,25-8,107.49377993025928,193,100.31003854185764,37,0.6889945470492529,96,25.14707672602556,8.852923273974442,13.0,5.0,13-5,0.45229521936049455,0.4484301274225594,0.43981279792777506,0.4662801850492356,0.4484301274225594,0.43981279792777506,0.8603556063901232,0.8507831355824903,106.76186181970381,108.94652790799357,107.08705359620708,108.51755412545216,106.83331519621873,99.33972320729167,94.16621042948343,111.56759306117763,0.12454835658701574,1.0,0.07057096729987467,1281.0,1179.0,1214.8750000000002,1.0544294680522686,0.9704702129848748,0.0,0.7222222222222222,-2.292213823901364,74,39,65.93115332605956
97,Notre Dame,ACC,13-18,115.01308089324317,79,107.37770472294896,146,0.6878255206691416,97,13.0,18.0,4.0,14.0,4-14,0.6897343268356074,0.5386338714606081,0.798862433495329,0.6897343268356074,0.5386338714606081,0.798862433495329,0.6717925863199369,0.7525506938175427,114.6389660212147,104.18523603426851,114.6389660212147,104.18523603426851,114.67098884095824,108.94631075885663,112.9196520294602,103.86161491623969,0.7234414466293669,14.0,-0.021380917318210402,1311.0,1446.0,1226.6375,1.068775412458856,1.1788323771285323,0.0,0.2222222222222222,-5.612133502889189,112,231,66.04167294277156
98,Saint Joseph's,A10,22-11,108.38539634945272,177,101.3315656002028,42,0.6843632914282952,98,22.321781601180426,11.678218398819576,13.0,5.0,13-5,0.49793324627724267,0.3605059471088611,0.5686022154080718,0.5059983680804224,0.3605059471088611,0.5686022154080718,0.8359701454038837,0.8785444794703744,108.61750728319194,107.74204334070775,108.96652053426781,107.7414978506049,110.77742285754289,99.64077373905688,107.65727197646254,114.85744302186563,0.3220213305383746,4.0,0.02964418830345905,1310.0,1246.0,1219.6374999999998,1.0740896372897686,1.0216150290557646,0.0,0.7222222222222222,-4.009752734874016,90,104,67.96364442811112
99,Mississippi St.,SEC,13-19,112.85879963875642,105,105.53807610857547,108,0.6837923767501092,99,13.0,19.0,5.0,13.0,5-13,0.725305010536198,0.5157044639306559,0.8690547575957257,0.725305010536198,0.5157044639306559,0.8690547575957257,0.6579349774975093,0.8282697911752636,116.99382798057847,104.69439459865681,116.99382798057847,104.69439459865681,114.71259283767625,105.52345667581496,110.64906286608549,104.64301603002123,0.6551607365280525,14.0,0.00225196668236316,1384.0,1553.0,1298.1749999999997,1.0661120419049823,1.196294798467079,0.0,0.2777777777777778,-5.575870076333221,111,162,69.49751338354436
100,South Carolina,SEC,13-19,111.76719234419244,118,104.63372568449037,89,0.6810170407217355,100,13.0,19.0,4.0,14.0,4-14,0.6686410783002479,0.3771220905834251,0.8678176289108227,0.6686410783002479,0.3771220905834251,0.8678176289108227,0.6666414407074578,0.8784601020374745,116.02570412692899,106.35099581728414,116.02570412692899,106.35099581728414,111.1415335502457,104.31650221939786,109.1416753737245,104.67817916961265,0.6177940344707348,15.0,-0.039948744148715465,1271.0,1474.0,1238.8875,1.025920432646225,1.1897771185842136,0.0,0.2222222222222222,-6.136962982684716,123,270,66.30262674864419
101,DePaul,BE,16-16,106.76385263967961,209,100.01771643217678,33,0.6793157126995049,101,16.0,16.0,8.0,12.0,8-12,0.6491338491777289,0.36342250847737456,0.8009033424874336,0.6491338491777289,0.36342250847737456,0.8009033424874336,0.7304666880858366,0.9042499862890722,112.62045043323474,105.79717615370785,112.62045043323474,105.79717615370785,107.79388954757144,98.90336576904149,104.3291327600143,95.12307932012764,0.7431410328497963,7.0,0.014308333035180809,1341.0,1417.0,1333.45,1.0056620045745996,1.0626570175109677,0.0,0.4,-5.141821208304133,102,137,66.46068117697195
102,Kansas St.,B12,12-20,112.74637522495019,106,105.64657063758695,113,0.6787379057803151,102,12.0,20.0,3.0,15.0,3-15,0.7123604798514395,0.5114392305040334,0.8477897230656937,0.7123604798514395,0.5114392305040334,0.8477897230656937,0.6551997895888925,0.8124042856822195,115.09064227840419,104.0511852066873,115.09064227840419,104.0511852066873,109.98023007064083,104.62034315993772,113.11868156521473,108.51217838914555,0.6173024423612347,14.0,-0.03781318217350643,1305.0,1505.0,1313.8374999999999,0.9932735212688024,1.1454993482831781,0.0,0.16666666666666666,-6.6452033153143395,132,264,72.67217890844456
103,Pittsburgh,ACC,13-20,112.64052145876582,108,105.55993802403219,109,0.6784395583363391,103,13.0,20.0,5.0,13.0,5-13,0.7016560288825362,0.526824251788221,0.8126727175290626,0.7016560288825362,0.526824251788221,0.8126727175290626,0.6877245019871766,0.8110898325830649,114.67086807833192,104.36406428302956,114.67086807833192,104.36406428302956,110.84151880375367,104.69366803768452,110.85048119481637,107.328031828891,0.5917882291406711,13.0,-0.03676116163898657,1213.0,1328.0,1171.1499999999999,1.0357341075011741,1.1339281902403622,0.0,0.2777777777777778,-7.202631303272455,141,260,63.65226314314782
104,Seattle,WCC,20-13,102.61672473324961,288,96.4532135857391,18,0.6709186741564309,104,20.66481179452609,13.335188205473907,8.0,10.0,8-10,0.5135151688215617,0.3748137851133989,0.6114732145956733,0.5154976411983762,0.3748137851133989,0.6114732145956733,0.820902405565707,0.9033511816039326,111.0440157584778,108.05568220616291,111.08836417260926,108.09502440904402,101.956632131074,95.19759384669662,111.85474721409217,98.74064991593752,0.8075394592704893,6.0,-0.00984866876176993,1204.0,1229.0,1234.7875,0.9750665600356337,0.9953129587074699,0.0,0.4444444444444444,-5.348263565119328,108,206,67.72833830597155
105,Davidson,A10,20-13,110.1323249826327,144,103.6751889490395,76,0.6670399304889849,105,20.25826429702335,13.74173570297665,10.0,8.0,10-8,0.5164879583077192,0.4402731796048436,0.5756572652308269,0.5251243301940031,0.4402731796048436,0.5756572652308269,0.8285624518450937,0.8359700155739571,109.41394628714761,107.0469601835507,109.74748036868351,107.00967269956496,111.04239799646223,103.55702465783565,100.96265413575134,107.65471588759017,0.3234304954433153,3.0,-0.008642589100472664,1243.0,1214.0,1154.6125,1.0765516569411817,1.0514350052506793,0.0,0.5555555555555556,-5.791325930015999,117,199,63.57038459249016
106,Sam Houston St.,CUSA,22-11,113.9014834291571,92,107.22699644429694,140,0.6669532796089483,106,22.195870023046847,11.804129976953154,13.0,7.0,13-7,0.4543807508388182,0.4382294477017283,0.4597956144100925,0.46628388463697706,0.4382294477017283,0.4597956144100925,0.8627037852162088,0.8231968486395771,109.75557290201452,109.32583845667052,110.02019173555972,109.05082043563915,114.02630258877642,108.48781912094671,126.9882692970838,114.82087188373167,0.761023045316901,1.0,-0.002493913423540328,1593.0,1497.0,1388.975,1.146888892888641,1.0777731780629602,0.0,0.65,-5.319921236715231,105,180,70.03599791593341
107,Pacific,WCC,18-15,110.45177836577616,139,104.0752472733158,86,0.6645965236687998,107,18.0,15.0,8.0,10.0,8-10,0.5254607862567557,0.40517450152559087,0.5837208015056878,0.5254607862567557,0.40517450152559087,0.5837208015056878,0.8062771377258611,0.8471359552746296,110.5598191575293,107.01366645253262,110.5598191575293,107.01366645253262,110.66796641180014,103.73110442199486,109.10804502757348,104.0781085634577,0.6324554256355907,6.0,-0.04184884434823555,1278.0,1260.0,1181.95,1.081264012860104,1.0660349422564406,0.0,0.4444444444444444,-6.80239700521984,134,276,64.3960128090291
108,UC Irvine,BW,23-11,104.48307677050963,254,98.64988124900114,26,0.6594070550237983,108,23.64732099155147,11.35267900844853,15.0,5.0,15-5,0.45347431038285757,0.4381160960600217,0.4512460999762216,0.45729493064094523,0.4381160960600217,0.4512460999762216,0.8934298170901409,0.8930253226044561,107.90790693549629,108.88723542954789,108.0928000232035,108.93819366303023,105.58048024780557,98.73206650353251,0.0,0.0,0.0,0.0,-0.002752623028256851,1537.0,1379.0,1440.6750000000002,1.0668610200079822,0.9571902059798357,0.0,0.75,-5.848849549531333,119,182,68.15689922778049
109,UNLV,MWC,17-16,115.51102212795143,74,109.14990831649467,184,0.6573264857370005,109,17.35267900844853,16.64732099155147,11.0,9.0,11-9,0.6205521208061724,0.49871992174907104,0.6703675159609281,0.6235669317272723,0.49871992174907104,0.6703675159609281,0.7639101657661989,0.8302687452576599,112.34639914631924,105.76232771830492,112.14927664954439,105.50793696346447,117.52293831636176,109.91520375707147,117.87785853093624,105.56226961249274,0.7805718177298565,8.0,0.01410131063095632,1589.0,1570.0,1396.575,1.1377835060773678,1.124178794550955,0.0,0.55,-6.008469988783267,122,139,69.86941354441839
110,St. Thomas,Sum,24-9,113.94444278095824,91,107.91177954954644,154,0.651483138995786,110,24.33518820547391,9.664811794526091,12.0,4.0,12-4,0.34804049309966084,0.37715096749894,0.3220727638572909,0.35937124894220335,0.37715096749894,0.3220727638572909,0.9051777716839513,0.8813686527757054,107.1055105881217,112.32520260627304,107.00374386410053,111.77275483895849,115.66447713355755,110.0430286552209,107.0837183258597,112.04222378749743,0.3727246071582039,1.0,-0.017967682329916745,1371.0,1181.0,1118.2,1.226077624754069,1.0561616884278304,0.0,0.75,-4.977441723653363,99,224,68.38850665005167
111,Illinois St.,MVC,20-12,109.23018411320385,161,103.45625478588633,73,0.651252343792621,111,20.761111047875914,12.238888952124084,12.0,8.0,12-8,0.5048495799674941,0.4045348420538788,0.5465062183703345,0.5029288613046633,0.4045348420538788,0.5465062183703345,0.859886240870585,0.8851067670714688,109.41430117874242,108.5938214799685,109.40802777443155,108.68371301613045,108.90293913536723,102.85284721945456,122.50825794957932,111.715897372749,0.742790545048111,1.0,0.006728806568144341,1459.0,1374.0,1349.0875,1.0814717355249381,1.0184661854772206,0.0,0.6,-5.754330725442099,115,154,66.81723660529836
112,Illinois Chicago,MVC,19-15,109.61921285323058,153,103.85380130448588,83,0.6505204785832712,112,19.22875441953869,15.77124558046131,12.0,8.0,12-8,0.49204930540195696,0.3678211734791668,0.5465782251467723,0.5015086275301168,0.3678211734791668,0.5465782251467723,0.855365229223833,0.895293189414486,109.40016850214653,108.64714479417218,109.57747069389151,108.41016177055823,109.92744988115342,101.32283883194742,0.0,0.0,0.0,0.0,-0.06354016440497989,1461.0,1354.0,1340.9875000000004,1.089495614239506,1.0097036698701514,0.0,0.6,-8.562711700731562,170,326,66.27646066888366
113,Maryland,B10,12-21,111.75476149946451,119,105.90365289149861,118,0.6498628932455415,113,12.0,21.0,4.0,16.0,4-16,0.7349275888131485,0.5257343573939002,0.8427454412544858,0.7349275888131485,0.5257343573939002,0.8427454412544858,0.6003634320665661,0.7417950908865617,116.89431576423954,103.24817759604912,116.89431576423954,103.24817759604912,111.79811032840364,107.40649564919337,112.8608985817917,108.97545806151746,0.5993803237706855,18.0,0.010315968076319126,1314.0,1552.0,1286.975,1.020998853901591,1.20592863109229,0.0,0.2,-5.422550079791433,110,146,66.29145018661524
114,North Dakota St.,Sum,27-7,111.4260953408837,122,106.0258922759071,121,0.639062975620729,114,27.095432828091667,7.904567171908333,14.0,2.0,14-2,0.34091578628204955,0.3710429908011548,0.3235995919544632,0.3581400428375116,0.3710429908011548,0.3235995919544632,0.9091098251386927,0.9104543363221107,106.16923692331491,111.9622185249542,106.69266634418655,111.46919733707277,114.00172400055288,109.22024109466058,0.0,0.0,0.0,0.0,0.049050289232414945,1312.0,1136.0,1088.4375000000002,1.205397645707723,1.0436979615274187,0.0,0.875,-3.345267690155295,83,70,66.35693323912818
115,Utah,B12,10-22,114.8512606807954,84,109.38020377024463,190,0.6367513914111741,115,10.0,22.0,2.0,16.0,2-16,0.7243065163147934,0.5395461705685004,0.8485744419020378,0.7243065163147934,0.5395461705685004,0.8485744419020378,0.6637486953860435,0.8337124022559617,115.3754736365671,103.68613120162946,115.3754736365671,103.68613120162946,114.71319101966664,109.78536166735077,114.34621221827624,106.80524344924146,0.6866649489681578,13.0,-0.06594379283130469,1259.0,1438.0,1191.5749999999998,1.0565847722552086,1.2068061179531295,0.0,0.1111111111111111,-8.812096784356694,175,330,66.30349605292872
116,Hawaii,BW,24-8,106.87007883154142,207,101.83933676230701,52,0.6351791195903136,116,24.109950320034645,8.890049679965355,14.0,6.0,14-6,0.4015813222068501,0.26736297652257013,0.45362919466474116,0.4177076006385559,0.26736297652257013,0.45362919466474116,0.8900639870030115,0.9350865732068406,105.97188012256386,109.71365523456006,106.68046575805633,109.45335815078668,107.90760505511649,103.76247162259897,0.0,0.0,0.0,0.0,0.047969622148315016,1578.0,1475.0,1461.9624999999996,1.0793710508990486,1.0089178073993008,0.0,0.7,-3.728302758487239,85,72,69.58099919750072
117,Rutgers,B10,14-19,110.92039306300276,130,105.91458111885846,119,0.629732191839429,117,14.384978016956648,19.615021983043352,6.0,14.0,6-14,0.6842512107789656,0.39772675368430527,0.8241558602111969,0.6856252369662669,0.39772675368430527,0.8241558602111969,0.6573031808088947,0.8542325474214714,114.90066469801434,104.45836854276342,114.90045141474292,104.4839739896505,114.14335740728475,106.79487267294651,112.61595686272874,111.09703882426096,0.538961557479454,15.0,0.0253673368594734,1430.0,1599.0,1352.1375,1.0575847500716458,1.1825720387164766,0.0,0.3,-5.342403771893217,107,112,66.68564091919202
118,George Mason,A10,23-9,110.83766991183843,131,105.84435330879236,116,0.629510178016157,118,23.661469111049794,9.338530888950208,11.0,7.0,11-7,0.5030368994230927,0.3380545995459989,0.6212246670730159,0.5041490314410193,0.3380545995459989,0.6212246670730159,0.862866555439038,0.9230693767451903,109.6144168294017,108.90824702697051,109.81455624224978,109.08058286699179,111.25108187849348,107.49278818271955,108.54014571523655,104.04116046379818,0.6193606602642829,2.0,0.1056748672497616,1247.0,1225.0,1137.5249999999999,1.0962396430847674,1.0768994088042023,0.0,0.6111111111111112,-2.9497353970619815,80,8,63.57429160367248
119,UT Rio Grande Valley,Slnd,19-14,111.31138153054101,124,106.51833376774566,127,0.6239071577568647,119,19.0,14.0,14.0,8.0,14-8,0.4213711706770237,0.4909847041299524,0.38198384169097027,0.4213711706770237,0.4909847041299524,0.38198384169097027,0.8634485795908475,0.7580772377312335,107.60467495522379,108.95375443760187,107.60467495522379,108.95375443760187,111.20486530938486,108.18262631921642,107.61821278588728,102.12832301248095,0.6461452413492507,3.0,-0.08167943025408286,1626.0,1515.0,1446.725,1.1239178143738444,1.0471927975254454,0.0,0.6363636363636364,-8.149480245762664,159,346,66.39594870203845
120,Liberty,CUSA,25-7,117.54698890067135,59,112.95458430724774,263,0.6126112375862736,120,25.338530888950206,7.661469111049792,17.0,3.0,17-3,0.42245465493289575,0.36468082729626694,0.4534656433817246,0.4307491064190915,0.36468082729626694,0.4534656433817246,0.8863817198877268,0.8752259719183981,107.48399459938697,109.00526599947173,107.6438134337468,108.85403635639268,118.77144783661724,113.0441417523266,73.26326183951892,107.10685904050868,0.012526181749148664,1.0,0.11899224823991272,1550.0,1458.0,1308.0625,1.184958669788332,1.1146256390654117,0.0,0.85,-2.1838137260779864,73,6,63.89772235713389
121,UC San Diego,BW,23-11,106.24861413864163,221,102.2343884595503,61,0.6089515168367401,121,23.0,11.0,12.0,8.0,12-8,0.4445642633868439,0.42405383582577105,0.4562043537624829,0.4445642633868439,0.42405383582577105,0.4562043537624829,0.8926798015119326,0.8883833584492141,107.32610632264989,108.63636441522581,107.32610632264989,108.63636441522581,104.06233757093585,102.0206851784332,0.0,0.0,0.0,0.0,0.03502728307891545,1435.0,1398.0,1392.3374999999999,1.0306409185991185,1.0040669018826256,0.0,0.6,-5.843084920260657,118,94,67.1954616653305
122,Duquesne,A10,18-15,110.82073305748574,132,106.66724808190722,130,0.6080914558071336,122,18.0,15.0,9.0,9.0,9-9,0.514026480884847,0.33956726235079765,0.6211573797558063,0.514026480884847,0.33956726235079765,0.6211573797558063,0.8281478300138696,0.8711907880149062,109.87532199562011,107.84843373532493,109.87532199562011,107.84843373532493,110.97773143430008,107.00363615066034,115.01660521517626,110.22382674640349,0.6199837792300615,4.0,-0.02238719296200964,1329.0,1357.0,1241.7249999999997,1.0702852886106025,1.0928345648191027,0.0,0.5,-7.5256661972284995,148,234,68.83068617740985
123,Florida Atlantic,Amer,18-15,109.55351052091481,155,105.61370818949432,111,0.6037671949596518,123,18.0,15.0,9.0,9.0,9-9,0.5101279566960154,0.46967496141600046,0.5352227619822963,0.5101279566960154,0.46967496141600046,0.5352227619822963,0.8489177562901624,0.8507690392493346,109.67297691566968,107.82192871679857,109.67297691566968,107.82192871679857,108.8248143453204,104.39729419037405,115.33461015142734,108.14514727930981,0.6770347071575421,2.0,-0.027639500526290273,1385.0,1363.0,1294.1249999999998,1.0702211919250462,1.0532212885154064,0.0,0.5,-8.281400050241043,161,244,69.81335892560364
124,San Francisco,WCC,17-16,113.2683286095244,97,109.30596480951877,189,0.600967792233751,124,17.0,16.0,8.0,10.0,8-10,0.5686110258403028,0.4691661182438077,0.6502338154923601,0.5686110258403028,0.4691661182438077,0.6502338154923601,0.7862249421234804,0.8454684257607288,110.77312161446507,106.33341191181017,110.77312161446507,106.33341191181017,111.02705760094733,108.98771694147419,108.71642690378292,106.37863028348873,0.5621738407663647,7.0,0.007351034977240545,1305.0,1372.0,1224.1125,1.0660784854333243,1.1208120168693645,0.0,0.4444444444444444,-7.008774463421998,137,152,65.89332546680704
125,UNC Wilmington,CAA,26-6,110.65425731723226,137,106.81547503112603,135,0.6001376953214663,125,26.261470655258485,6.738529344741516,15.0,3.0,15-3,0.3471689100307729,0.28177819137094057,0.3885927685536552,0.35963841363867183,0.28177819137094057,0.3885927685536552,0.9236853501312339,0.9450683271784867,105.71696041387182,111.50675412745808,106.19072221925283,111.42555624025334,109.90268020233073,105.99881322589998,0.0,0.0,0.0,0.0,0.08691620305359915,1349.0,1224.0,1190.8,1.1328518642929124,1.0278804165267048,0.0,0.8333333333333334,-2.790548818839082,77,16,64.8972158079701
126,Washington St.,WCC,12-20,114.32260124335477,88,110.45201644663348,212,0.5977492406350031,126,12.0,20.0,7.0,11.0,7-11,0.5987585110811865,0.5741198077387343,0.6248052554792479,0.5987585110811865,0.5741198077387343,0.6248052554792479,0.7912276503427198,0.8255780706836114,111.00914107863659,105.21056983821799,111.00914107863659,105.21056983821799,116.29822207081139,110.82753257674315,117.57184787803445,113.8714807175968,0.5909177083632787,5.0,-0.10821233227999771,1377.0,1401.0,1236.9250000000002,1.1132445378660791,1.1326474927744203,0.0,0.3888888888888889,-11.315370662474487,230,357,67.88471860074328
127,Montana St.,BSky,18-14,110.94519139696662,129,107.36246829566406,144,0.5932687639701747,127,18.0,14.0,12.0,6.0,12-6,0.45078665197273665,0.46449819624391725,0.4342341512405857,0.45078665197273665,0.46449819624391725,0.4342341512405857,0.8634136545783777,0.8063181311042789,110.31621571933302,110.15041393802255,110.31621571933302,110.15041393802255,112.10050384481382,107.96754027399945,102.75284576542369,92.83043297983518,0.7627558558571668,3.0,-0.04453459606871146,1394.0,1307.0,1217.4625,1.1450044662566607,1.0735443596825363,0.0,0.6666666666666666,-8.135785714009241,158,285,65.8984592796603
128,UC Santa Barbara,BW,18-14,113.63911756613024,96,109.96946650752201,200,0.5932670916437529,128,18.0,14.0,11.0,9.0,11-9,0.442889615703619,0.4099958680919034,0.457742412090924,0.442889615703619,0.4099958680919034,0.457742412090924,0.8917875927071535,0.890596184808203,106.77492772916503,108.06332777411698,106.77492772916503,108.06332777411698,115.08913715949546,109.93937623972609,0.0,0.0,0.0,0.0,-0.06771388119891364,1571.0,1480.0,1379.8999999999996,1.138488296253352,1.0725414885136606,0.0,0.55,-9.119037890550551,183,332,64.32732931820583
129,Southern Illinois,MVC,16-16,102.48538583535901,290,99.3358774118715,28,0.5887872336162576,129,16.0,16.0,10.0,10.0,10-10,0.5063390311560267,0.43153039731219334,0.5526389947888848,0.5063390311560267,0.43153039731219334,0.5526389947888848,0.8523189299618781,0.8579429533558852,109.00891537317439,108.42979280788131,109.00891537317439,108.42979280788131,100.60103685937511,96.7446005683284,0.0,0.0,0.0,0.0,-0.057286139645175704,1386.0,1351.0,1387.9750000000001,0.9985770637079198,0.973360471190043,0.0,0.5,-9.52130108069922,195,318,68.98533188057637
130,Wright St.,Horz,23-11,112.36209735355845,110,109.02244981381087,181,0.5858869204492958,130,23.079247175871092,11.920752824128908,15.0,5.0,15-5,0.39623352325833605,0.4244009441851946,0.3862905384142476,0.41184555443487403,0.4244009441851946,0.3862905384142476,0.8916145939426103,0.87394910031976,109.3986075110444,112.79640525848036,109.78824362926755,112.28256851892192,114.64613949469283,110.43801365461317,0.0,0.0,0.0,0.0,0.009650798249451031,1630.0,1527.0,1375.1875,1.1852929146025541,1.1103940371767487,0.0,0.75,-6.559349179222376,130,147,66.97687066587011
131,Toledo,MAC,19-15,114.55705515232731,86,111.17893733179378,224,0.5852148880813844,131,19.0,15.0,11.0,7.0,11-7,0.45262768874847686,0.46207807622974495,0.4225035920452512,0.45262768874847686,0.46207807622974495,0.4225035920452512,0.8691985316941659,0.8455534509774865,109.45359265837426,109.9652879557228,109.45359265837426,109.9652879557228,115.19444943349811,112.8232013436298,107.35262172608226,115.16169582209595,0.3084213917703075,1.0,-0.04944222094893713,1459.0,1373.0,1239.0000000000002,1.1775625504439062,1.1081517352703791,0.0,0.6111111111111112,-9.018154449722521,179,299,67.85340253097837
132,Fresno St.,MWC,13-19,106.968019011389,201,103.81430423747446,82,0.5851983882641605,132,13.0,19.0,7.0,13.0,7-13,0.5835764628025704,0.41811535576714703,0.6679919238156266,0.5835764628025704,0.41811535576714703,0.6679919238156266,0.7885809805233439,0.8717624679914419,112.07552112736192,107.21782388138503,112.07552112736192,107.21782388138503,106.92744544359634,102.72578057555243,94.49345127236212,99.76574297554517,0.3487848452168405,6.0,-0.08355121191871673,1427.0,1477.0,1372.4749999999997,1.0397274995901566,1.0761580356654952,0.0,0.35,-10.278771723839553,212,350,68.28153059289463
133,Memphis,Amer,13-19,107.8933392579064,183,104.80403715908031,93,0.5827529211603597,133,13.0,19.0,8.0,10.0,8-10,0.6126071745077576,0.6987396480643461,0.5604255506411895,0.6126071745077576,0.6987396480643461,0.5604255506411895,0.769792752823824,0.6738096679790153,112.22963171964894,106.28166051225786,112.22963171964894,106.28166051225786,106.47112329230998,105.1358894117898,108.82856097843994,104.25561235841126,0.6209713884039829,5.0,-0.05239225504671069,1358.0,1367.0,1291.7375,1.0512971869284589,1.0582645467829184,0.0,0.4444444444444444,-9.629593097899836,197,304,69.96104351405194
134,Bradley,MVC,21-12,110.7706694486578,134,107.81112319998034,152,0.5772351583000936,134,21.45285833703742,12.547141662962582,13.0,7.0,13-7,0.4952297180302861,0.3621377364752162,0.553770823109798,0.5009548555240543,0.3621377364752162,0.553770823109798,0.8681037483630132,0.9232189975930972,108.36770259892788,108.16764213292974,108.37667644099893,107.96150948558545,112.01868547333564,109.2616444611328,0.0,0.0,0.0,0.0,0.06387060268027545,1562.0,1529.0,1406.2499999999998,1.1107555555555557,1.087288888888889,0.0,0.65,-5.990529218691137,120,46,67.50677954370394
135,Murray St.,MVC,20-12,115.1358030092293,77,112.20210630403325,244,0.5736653129644468,135,20.193238762417806,12.806761237582194,12.0,8.0,12-8,0.5167262101799143,0.4365735292575989,0.5541204712753951,0.5255047720434455,0.4365735292575989,0.5541204712753951,0.8412027697476606,0.8567081316586761,108.87412234893304,108.68061022598795,109.08973478710409,108.49194227505518,115.76503205758004,112.74606431808024,116.61586018007128,110.64523139818255,0.64666177383546,1.0,0.07958378591624615,1593.0,1602.0,1416.7999999999997,1.1243647656691138,1.1307171089779788,0.0,0.6,-5.406696373906603,109,22,71.7907048445563
136,Idaho,BSky,21-14,108.82697471812355,166,106.17403156898388,122,0.570481590637453,136,21.03828658672426,14.961713413275739,9.0,9.0,9-9,0.425206122367263,0.39294418321117097,0.4367147167265226,0.44036424472253466,0.39294418321117097,0.4367147167265226,0.8776934689227303,0.886599013203834,109.14700275117941,110.76361377048403,109.63764606655104,110.2068460049728,109.07870811762649,109.44612797405883,0.0,0.0,0.0,0.0,-0.017237485242902473,1394.0,1360.0,1249.6125000000002,1.1155458192039531,1.0883373845892226,0.0,0.5,-8.854481148214061,176,222,67.42418196137989
137,UAB,Amer,20-12,108.51648578623727,174,106.01381647199608,120,0.5666818345390684,137,20.0,12.0,11.0,7.0,11-7,0.47669589012310126,0.3780913252356444,0.5475012853194564,0.47669589012310126,0.3780913252356444,0.5475012853194564,0.8654530780824983,0.8951598169013226,108.61149660143444,109.18404445635137,108.61149660143444,109.18404445635137,107.18097765877422,105.53488440459776,112.26485931117355,104.06622057133941,0.7051793190251996,2.0,0.04420651062059189,1375.0,1363.0,1291.2749999999999,1.0648390157015355,1.0555458752008675,0.0,0.6111111111111112,-6.169357630083441,125,79,69.30625370781262
138,Northern Colorado,BSky,20-12,112.28875970923244,113,109.80733249845122,199,0.5638948131749992,138,20.0,12.0,10.0,8.0,10-8,0.4125650119916448,0.3711392998474017,0.4374313176036041,0.4125650119916448,0.3711392998474017,0.4374313176036041,0.8853722831516947,0.8605061363505395,108.9741976415162,110.5799358947723,108.9741976415162,110.5799358947723,111.06514120569042,109.32623467436058,147.60556945056615,126.46576533478398,0.8553975446439238,1.0,-0.0012056370035795627,1422.0,1364.0,1258.175,1.1302084368231764,1.084109921115902,0.0,0.5555555555555556,-7.046783138431026,138,176,68.46181417988458
139,Boston College,ACC,11-20,103.71840765888773,267,101.50157543035533,46,0.5617976192197411,139,11.0,20.0,4.0,14.0,4-14,0.6207315081650089,0.3689471791981973,0.8025757457521506,0.6207315081650089,0.3689471791981973,0.8025757457521506,0.7401945327037887,0.9163853671263593,112.85331817566981,106.47012330750998,112.85331817566981,106.47012330750998,104.67703969897964,100.86314258651068,106.36294942291795,102.08452306622118,0.6158915462559694,10.0,-0.07707735468486726,1172.0,1324.0,1202.7625,0.9744234626536826,1.1007992018374366,0.0,0.2222222222222222,-10.001717819565195,207,342,65.9591710839745
